no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
737,毒品,1111020,臺北市南港區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
738,毒品,1111021,臺北市南港區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
739,毒品,1111227,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.1
740,毒品,1111217,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.91
740,毒品,1111217,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,3.24
741,毒品,1111110,臺南市白河區,工廠(不含爆竹車輛修配、含工業,    ,    ,1,安非他命,0
742,毒品,1111113,臺南市歸仁區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0
743,毒品,1111030,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
744,毒品,1111023,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
745,毒品,1111217,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.49
746,毒品,1111023,臺中市大雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
747,毒品,1111009,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
747,毒品,1111009,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
748,毒品,1111113,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
749,毒品,1111104,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
750,毒品,1111206,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,8.04
750,毒品,1111206,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
750,毒品,1111206,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,114.37
751,毒品,1111221,臺南市歸仁區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.19
751,毒品,1111221,臺南市歸仁區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
752,毒品,1111009,臺南市仁德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
753,毒品,1111023,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
754,毒品,1111217,臺北市大安區,醫療院所(門診中心),    ,    ,1,海洛因,0
755,毒品,1111223,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,大麻（大麻花及大麻葉）,598.75
756,毒品,1111113,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
756,毒品,1111113,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
757,毒品,1111003,高雄市梓官區,透天厝,    ,    ,1,安非他命,0
758,毒品,1111215,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,3,大麻（大麻花及大麻葉）,11.7
758,毒品,1111215,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,3,K(愷)他命(含液態),8.7
759,毒品,1111117,新北市淡水區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
760,毒品,1111022,新北市三芝區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
761,毒品,1111109,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
762,毒品,1111202,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.01
763,毒品,1111205,新北市中和區,汽車旅館,    ,    ,1,安非他命,1.1
764,毒品,1111017,高雄市杉林區,別墅(獨立式),    ,    ,1,安非他命,0
765,毒品,1111204,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.24
766,毒品,1111012,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
766,毒品,1111012,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
767,毒品,1111022,宜蘭縣五結鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
768,毒品,1111229,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,7.16
769,毒品,1111213,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,191.96
770,毒品,1111202,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
771,毒品,1111206,桃園市龜山區,汽車旅館,    ,    ,2,甲基安非他命,0.74
771,毒品,1111206,桃園市龜山區,汽車旅館,    ,    ,2,甲基卡西酮,9.04
772,毒品,1111021,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
772,毒品,1111021,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
773,毒品,1111220,新北市樹林區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0.2
774,毒品,1111109,基隆市七堵區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
775,毒品,1111110,新北市深坑區,公寓(三至五層建築物),    ,    ,1,安非他命,0
776,毒品,1111227,臺北市文山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),5,安非他命,0.65
777,毒品,1111207,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.54
778,毒品,1111130,高雄市楠梓區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,安非他命,1.8
779,毒品,1111114,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.63
780,毒品,1111227,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.3
781,毒品,1111024,新竹市北區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
782,毒品,1111115,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
783,毒品,1111117,新竹市北區,公園,    ,公廁,1,安非他命,0
784,毒品,1111129,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
785,毒品,1111121,新北市新莊區,大廈(六層以上建築物),    ,    ,1,安非他命,0
786,毒品,1111018,臺南市仁德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
787,毒品,1111219,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.67
787,毒品,1111219,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.24
787,毒品,1111219,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,13.35
788,毒品,1111026,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
789,毒品,1111007,高雄市鳳山區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
790,毒品,1111015,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
791,毒品,1111004,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
792,毒品,1111210,高雄市湖內區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,4-甲基甲基卡西酮(喵喵),33.8
793,毒品,1111102,桃園市觀音區,大廈(六層以上建築物),    ,    ,1,安非他命,0
794,毒品,1111031,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
794,毒品,1111031,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0
795,毒品,1111122,臺中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",19.06
796,毒品,1111102,苗栗縣公館鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
796,毒品,1111102,苗栗縣公館鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
797,毒品,1111223,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
798,毒品,1111118,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
799,毒品,1111203,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.5
800,毒品,1111031,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
801,毒品,1111222,彰化縣花壇鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.17
802,毒品,1111220,臺北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.1
803,毒品,1111207,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),10.12
803,毒品,1111207,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),12.29
803,毒品,1111207,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),6.02
803,毒品,1111207,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),26.14
803,毒品,1111207,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),54.57
804,毒品,1111024,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
805,毒品,1111221,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.36
806,毒品,1111105,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
807,毒品,1111110,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
808,毒品,1111020,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
809,毒品,1111101,臺南市仁德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
809,毒品,1111101,臺南市仁德區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
810,毒品,1111207,臺北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
811,毒品,1111111,高雄市鳳山區,大廈(六層以上建築物),    ,    ,1,安非他命,0
812,毒品,1111001,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
813,毒品,1111011,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
814,毒品,1111123,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.94
814,毒品,1111123,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.41
815,毒品,1111110,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
816,毒品,1111014,臺東縣臺東市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
817,毒品,1111213,嘉義縣大林鎮,出租公寓（套房）,    ,    ,2,安非他命,0.29
818,毒品,1111027,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
819,毒品,1111112,桃園市桃園區,旅社飯店客棧,    ,    ,3,安非他命,0.33
820,毒品,1111201,桃園市桃園區,透天厝,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",24
820,毒品,1111201,桃園市桃園區,透天厝,    ,    ,1,K(愷)他命(含液態),202.9
820,毒品,1111201,桃園市桃園區,透天厝,    ,    ,1,依替唑侖（Etizolam）,23.7
821,毒品,1111116,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,12.34
822,毒品,1111221,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.33
823,毒品,1111013,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
823,毒品,1111013,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
824,毒品,1111215,臺中市北區,透天厝,    ,    ,1,安非他命,1.4
825,毒品,1111211,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.58
825,毒品,1111211,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,22.82
825,毒品,1111211,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,4-甲基甲基卡西酮(喵喵),139.94
826,毒品,1111202,彰化縣福興鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
827,毒品,1111222,新北市樹林區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),241
828,毒品,1111001,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
829,毒品,1111202,新竹市東區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,1.17
829,毒品,1111202,新竹市東區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,2.36
830,毒品,1111208,新北市新莊區,公路(省、縣、鄉、鎮道,Twitter,電腦網路,1,卡西酮,0.1
831,毒品,1111209,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),27
831,毒品,1111209,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,35.64
831,毒品,1111209,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,121.5
832,毒品,1111208,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,40.1
832,毒品,1111208,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.4
833,毒品,1111227,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.51
834,毒品,1111025,彰化縣和美鎮,公寓(三至五層建築物),    ,    ,1,安非他命,0
835,毒品,1111027,新北市新莊區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
836,毒品,1111127,桃園市桃園區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,卡西酮,0.1
837,毒品,1111206,南投縣竹山鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.72
838,毒品,1111211,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,安非他命,2.53
839,毒品,1111207,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),10.3
839,毒品,1111207,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),8.7
840,毒品,1111208,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,333.96
840,毒品,1111208,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,40.87
840,毒品,1111208,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.6
841,毒品,1111219,新北市新莊區,公路(省、縣、鄉、鎮道,Twitter,電腦網路,1,卡西酮,0.1
842,毒品,1111219,新北市新莊區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.4
842,毒品,1111219,新北市新莊區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
843,毒品,1111011,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
844,毒品,1111029,臺南市北區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
845,毒品,1111220,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.41
846,毒品,1111019,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
846,毒品,1111019,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
847,毒品,1111014,臺北市南港區,大廈(六層以上建築物),    ,    ,3,海洛因,28710
848,毒品,1111020,彰化縣田尾鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
849,毒品,1111021,彰化縣北斗鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
849,毒品,1111021,彰化縣北斗鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
850,毒品,1111111,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
851,毒品,1111116,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
852,毒品,1111105,屏東縣屏東市,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
853,毒品,1111224,新北市蘆洲區,汽車旅館,    ,    ,1,K(愷)他命(含液態),26.78
854,毒品,1111209,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.53
855,毒品,1111101,新北市三芝區,公寓(三至五層建築物),    ,    ,1,安非他命,0
856,毒品,1111109,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
857,毒品,1111017,臺南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
858,毒品,1111101,臺南市安南區,透天厝,    ,    ,1,安非他命,0
859,毒品,1111225,臺北市士林區,普通住宅(一、二層樓),    ,    ,1,安非他命,8.68
860,毒品,1111030,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
861,毒品,1111001,宜蘭縣頭城鎮,公寓(三至五層建築物),    ,客廳,1,甲基安非他命,0
862,毒品,1111112,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
863,毒品,1111227,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.79
864,毒品,1111029,苗栗縣造橋鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
865,毒品,1111209,桃園市八德區,旅社飯店客棧,    ,    ,1,安非他命,0
866,毒品,1111008,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
867,毒品,1111222,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.55
867,毒品,1111222,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.6
868,毒品,1111116,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
869,毒品,1111103,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
870,毒品,1111023,臺中市太平區,公寓(三至五層建築物),    ,    ,1,海洛因,0
870,毒品,1111023,臺中市太平區,公寓(三至五層建築物),    ,    ,1,安非他命,0
871,毒品,1111002,臺中市霧峰區,透天厝,    ,    ,1,海洛因,0
872,毒品,1111207,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.13
873,毒品,1111110,臺中市中區,旅社飯店客棧,    ,    ,1,安非他命,0
874,毒品,1111017,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
875,毒品,1111029,臺南市安南區,透天厝,    ,    ,1,嗎啡,0
875,毒品,1111029,臺南市安南區,透天厝,    ,    ,1,安非他命,0
876,毒品,1111103,苗栗縣造橋鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
876,毒品,1111103,苗栗縣造橋鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
877,毒品,1111006,苗栗縣造橋鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
877,毒品,1111006,苗栗縣造橋鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
878,毒品,1111129,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.67
878,毒品,1111129,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,安非他命,5.63
879,毒品,1111217,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.43
880,毒品,1111210,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.71
881,毒品,1111208,臺中市霧峰區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),28.76
882,毒品,1111030,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
882,毒品,1111030,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
883,毒品,1111224,彰化縣員林市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,42.31
883,毒品,1111224,彰化縣員林市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,K(愷)他命(含液態),17
883,毒品,1111224,彰化縣員林市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,41.97
884,毒品,1111123,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
885,毒品,1111019,新竹縣新豐鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
886,毒品,1111221,南投縣草屯鎮,透天厝,    ,    ,1,安非他命,0.42
887,毒品,1111005,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
888,毒品,1111205,新北市泰山區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
889,毒品,1111121,新北市中和區,公路(省、縣、鄉、鎮道,    ,停車場,5,甲基安非他命,11
890,毒品,1111213,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.59
891,毒品,1111212,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.01
892,毒品,1111012,臺南市麻豆區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
892,毒品,1111012,臺南市麻豆區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
893,毒品,1111207,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),1
893,毒品,1111207,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",50
894,毒品,1111011,臺南市歸仁區,出租公寓（套房）,    ,    ,1,安非他命,0
895,毒品,1111120,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0
896,毒品,1111228,臺北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
897,毒品,1111207,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.33
898,毒品,1111031,苗栗縣通霄鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
900,毒品,1111201,屏東縣恆春鎮,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),23.43
901,毒品,1111208,臺南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,11.53
902,毒品,1111114,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
903,毒品,1111121,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
904,毒品,1111103,臺北市北投區,公寓(三至五層建築物),    ,    ,1,安非他命,0
905,毒品,1111017,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
906,毒品,1111016,南投縣草屯鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
906,毒品,1111016,南投縣草屯鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
907,毒品,1111221,臺中市北區,醫療院所(門診中心),    ,    ,1,海洛因,0.3
908,毒品,1111108,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
909,毒品,1111026,屏東縣屏東市,透天厝,    ,    ,1,甲基安非他命,0
910,毒品,1111024,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
911,毒品,1111018,臺北市萬華區,公寓(三至五層建築物),    ,    ,3,4-甲基甲基卡西酮(喵喵),0
912,毒品,1111229,新北市中和區,網路咖啡館(店),    ,    ,1,安非他命,0.2
913,毒品,1111201,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0.31
913,毒品,1111201,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,1.06
914,毒品,1111105,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
914,毒品,1111105,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
915,毒品,1111108,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,4-甲基甲基卡西酮(喵喵),1017.24
916,毒品,1111226,新北市三重區,加油站,    ,    ,1,甲基安非他命,1.68
917,毒品,1111225,新北市三重區,公園,    ,    ,1,海洛因,0
918,毒品,1111012,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.3
919,毒品,1111115,高雄市大樹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
920,毒品,1111212,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),9.85
920,毒品,1111212,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),23.7
921,毒品,1111013,苗栗縣苑裡鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
922,毒品,1111121,新北市板橋區,公寓(三至五層建築物),    ,    ,3,海洛因,0
922,毒品,1111121,新北市板橋區,公寓(三至五層建築物),    ,    ,3,甲基安非他命,0
923,毒品,1111108,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
924,毒品,1111102,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
925,毒品,1111018,新竹市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
926,毒品,1111116,新北市雙溪區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
926,毒品,1111116,新北市雙溪區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
927,毒品,1111105,新北市瑞芳區,公寓(三至五層建築物),    ,    ,1,安非他命,0
928,毒品,1111127,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,4.18
929,毒品,1111018,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
930,毒品,1111115,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
931,毒品,1111215,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
932,毒品,1111120,新北市樹林區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
933,毒品,1111118,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.19
934,毒品,1111106,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
935,毒品,1111210,新北市土城區,大廈(六層以上建築物),    ,    ,1,海洛因,0.2
936,毒品,1111210,新北市土城區,商店行號,    ,    ,1,安非他命,1.56
937,毒品,1111101,臺南市安南區,透天厝,    ,    ,1,甲基安非他命,0
938,毒品,1111022,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
939,毒品,1111011,新北市林口區,大廈(六層以上建築物),    ,    ,1,安非他命,0
940,毒品,1111219,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
941,毒品,1111219,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,369.43
942,毒品,1111031,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
942,毒品,1111031,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
943,毒品,1111003,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
944,毒品,1111028,基隆市七堵區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
945,毒品,1111221,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,2.87
946,毒品,1111216,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.06
947,毒品,1111211,高雄市路竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.6
948,毒品,1111202,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.01
949,毒品,1111010,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
950,毒品,1111129,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.66
951,毒品,1111105,雲林縣北港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
952,毒品,1111025,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
953,毒品,1111209,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,2.86
954,毒品,1111209,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,9.66
