no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
403,毒品,20240413,臺北市大同區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,海洛因,0.5
403,毒品,20240413,臺北市大同區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,0
404,毒品,20240412,臺北市大同區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,卡西酮,20.47
405,毒品,20240410,臺北市大同區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
406,毒品,20240409,嘉義市西區,旅社飯店客棧, ,房間（起居室）,1,海洛因,1.8
406,毒品,20240409,嘉義市西區,旅社飯店客棧, ,房間（起居室）,1,安非他命,0.6
407,毒品,20240403,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,海洛因,0.37
408,毒品,20240419,臺南市仁德區,公路(省、縣、鄉、鎮道, , ,1,安非他命,31.7
409,毒品,20240425,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.58
410,毒品,20240406,屏東縣屏東市,普通住宅(一、二層樓), , ,1,安非他命,0.46
411,毒品,20240406,澎湖縣湖西鄉,普通住宅(一、二層樓), , ,1,安非他命,0.36
411,毒品,20240406,澎湖縣湖西鄉,普通住宅(一、二層樓), , ,1,安非他命,2.6
412,毒品,20240408,新竹市東區,普通住宅(一、二層樓), , ,1,安非他命,15
413,毒品,20240419,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.42
414,毒品,20240404,新北市三重區,旅社飯店客棧, , ,1,甲基安非他命,0.67
415,毒品,20240405,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),35
416,毒品,20240401,新北市瑞芳區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.3
417,毒品,20240405,新北市瑞芳區,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.03
417,毒品,20240405,新北市瑞芳區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.48
418,毒品,20240418,桃園市大溪區,普通住宅(一、二層樓), , ,1,安非他命,1.5
419,毒品,20240412,臺北市萬華區,公寓(三至五層建築物), , ,1,海洛因,0
419,毒品,20240412,臺北市萬華區,公寓(三至五層建築物), , ,1,安非他命,0.72
420,毒品,20240411,新北市三重區,旅社飯店客棧, , ,7,安非他命,5.9
421,毒品,20240403,臺中市大里區,普通住宅(一、二層樓), , ,1,安非他命,0
422,毒品,20240412,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),8264
423,毒品,20240423,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,2.4
424,毒品,20240409,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道, , ,1,卡西酮,20.1
425,毒品,20240408,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道, , ,1,卡西酮,126.5
426,毒品,20240423,新北市新莊區,公寓(三至五層建築物), , ,1,大麻（大麻花及大麻葉）,4.88
426,毒品,20240423,新北市新莊區,公寓(三至五層建築物), , ,1,大麻脂,8.3
427,毒品,20240414,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",171.63
428,毒品,20240414,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",171.63
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,7.1
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,140.5
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),43.16
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),22.7
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),38
429,毒品,20240404,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),98.7
430,毒品,20240412,臺南市永康區,普通住宅(一、二層樓), , ,2,安非他命,1.62
431,毒品,20240403,臺北市北投區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0
432,毒品,20240404,臺北市松山區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,安非他命,0.67
433,毒品,20240412,臺北市松山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,3.32
434,毒品,20240413,新北市土城區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),10.5
435,毒品,20240414,新北市土城區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.35
436,毒品,20240430,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,92.85
436,毒品,20240430,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,卡西酮,92.85
437,毒品,20240408,高雄市大寮區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
438,毒品,20240421,桃園市八德區,普通住宅(一、二層樓), , ,1,安非他命,1
439,毒品,20240402,新竹市香山區,商店行號, ,門口(出入口),1,海洛因,5.8
439,毒品,20240402,新竹市香山區,商店行號, ,門口(出入口),1,安非他命,234.7
440,毒品,20240421,新北市林口區,大廈(六層以上建築物), , ,1,海洛因,0.7
441,毒品,20240401,臺北市信義區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.89
441,毒品,20240401,臺北市信義區,公路(省、縣、鄉、鎮道, , ,1,安非他命,3.28
442,毒品,20240414,彰化縣彰化市,網路咖啡館(店), , ,1,安非他命,46.47
443,毒品,20240405,苗栗縣頭份市,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
444,毒品,20240403,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.31
445,毒品,20240403,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,5.32
446,毒品,20240404,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.6
447,毒品,20240403,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.92
448,毒品,20240414,嘉義市西區,公路(省、縣、鄉、鎮道, ,(高架)橋下,1,K(愷)他命(含液態),38.5
448,毒品,20240414,嘉義市西區,公路(省、縣、鄉、鎮道, ,(高架)橋下,1,4-甲基甲基卡西酮(喵喵),83.09
449,毒品,20240411,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.77
450,毒品,20240418,彰化縣伸港鄉,普通住宅(一、二層樓), , ,1,海洛因,0.96
450,毒品,20240418,彰化縣伸港鄉,普通住宅(一、二層樓), , ,1,安非他命,4.7
451,毒品,20240403,南投縣水里鄉,普通住宅(一、二層樓), , ,1,安非他命,0.52
452,毒品,20240414,新竹市東區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.43
452,毒品,20240414,新竹市東區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.63
453,毒品,20240401,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
454,毒品,20240416,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.8
455,毒品,20240416,基隆市信義區,產業道路, , ,1,安非他命,0.93
456,毒品,20240417,雲林縣虎尾鎮,普通住宅(一、二層樓), , ,1,海洛因,0.5
456,毒品,20240417,雲林縣虎尾鎮,普通住宅(一、二層樓), , ,1,安非他命,0.58
457,毒品,20240422,臺北市士林區,普通住宅(一、二層樓), , ,1,安非他命,0
458,毒品,20240413,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,海洛因,0.43
458,毒品,20240413,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.25
459,毒品,20240409,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,海洛因,3.79
459,毒品,20240409,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,4.6
460,毒品,20240410,新北市汐止區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,1.05
461,毒品,20240417,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.5
462,毒品,20240416,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.57
462,毒品,20240416,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,3.74
463,毒品,20240415,新北市三重區,旅社飯店客棧, , ,1,甲基安非他命,0
464,毒品,20240402,臺中市大甲區,普通住宅(一、二層樓), , ,1,安非他命,0
465,毒品,20240404,臺中市后里區,普通住宅(一、二層樓), , ,1,海洛因,0
466,毒品,20240415,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,安非他命,4.21
467,毒品,20240423,新竹縣竹東鎮,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.85
467,毒品,20240423,新竹縣竹東鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,13.86
468,毒品,20240406,臺北市大同區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.01
469,毒品,20240403,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.39
470,毒品,20240405,臺中市太平區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.6
471,毒品,20240401,嘉義縣朴子市,普通住宅(一、二層樓), , ,1,安非他命,1
472,毒品,20240421,臺南市中西區,旅社飯店客棧, , ,1,安非他命,0
473,毒品,20240413,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,4.53
474,毒品,20240412,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.65
475,毒品,20240403,雲林縣大埤鄉,高速公路, , ,1,安非他命,0
476,毒品,20240427,臺中市太平區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,1
477,毒品,20240421,高雄市大社區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.85
478,毒品,20240402,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,16.32
479,毒品,20240403,嘉義縣東石鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.7
480,毒品,20240414,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.24
481,毒品,20240425,桃園市觀音區,普通住宅(一、二層樓), , ,1,安非他命,0
482,毒品,20240402,臺南市永康區,普通住宅(一、二層樓), , ,2,安非他命,1.75
482,毒品,20240402,臺南市永康區,普通住宅(一、二層樓), , ,2,安非他命,16.17
482,毒品,20240402,臺南市永康區,普通住宅(一、二層樓), , ,2,K(愷)他命(含液態),98.04
483,毒品,20240404,臺東縣鹿野鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.77
484,毒品,20240419,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.85
485,毒品,20240428,南投縣南投市,寺廟、道觀、佛堂、神壇,產業道路, ,1,海洛因,0.3
486,毒品,20240411,臺北市中正區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.64
487,毒品,20240414,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),54.85
488,毒品,20240419,桃園市蘆竹區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
489,毒品,20240415,屏東縣內埔鄉,普通住宅(一、二層樓), ,房間（起居室）,1,安非他命,0
490,毒品,20240404,高雄市路竹區,產業道路, , ,1,海洛因,13
490,毒品,20240404,高雄市路竹區,產業道路, , ,1,安非他命,6.2
491,毒品,20240405,新竹市北區,普通住宅(一、二層樓), , ,1,安非他命,0.36
492,毒品,20240416,高雄市楠梓區,大廈(六層以上建築物), , ,1,4-甲基甲基卡西酮(喵喵),50
493,毒品,20240402,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
494,毒品,20240402,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.5
495,毒品,20240401,臺北市萬華區,公寓(三至五層建築物), , ,1,K(愷)他命(含液態),139
495,毒品,20240401,臺北市萬華區,公寓(三至五層建築物), , ,1,K(愷)他命(含液態),144
496,毒品,20240402,新北市貢寮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,52.66
497,毒品,20240401,臺南市新營區,普通住宅(一、二層樓), , ,1,海洛因,0.14
498,毒品,20240421,新竹縣新豐鄉,普通住宅(一、二層樓), , ,1,安非他命,1
499,毒品,20240413,彰化縣和美鎮,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.6
500,毒品,20240401,高雄市林園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.94
501,毒品,20240403,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.01
502,毒品,20240423,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,0.9
503,毒品,20240409,彰化縣和美鎮,普通住宅(一、二層樓), , ,1,安非他命,0.27
504,毒品,20240412,嘉義市東區,普通住宅(一、二層樓), , ,1,安非他命,0.32
505,毒品,20240417,基隆市中山區,大廈(六層以上建築物), , ,1,安非他命,5.66
505,毒品,20240417,基隆市中山區,大廈(六層以上建築物), , ,1,卡西酮,4.61
505,毒品,20240417,基隆市中山區,大廈(六層以上建築物), , ,1,卡西酮,29.14
505,毒品,20240417,基隆市中山區,大廈(六層以上建築物), , ,1,卡西酮,314.81
506,毒品,20240410,基隆市安樂區,普通住宅(一、二層樓), , ,1,安非他命,36.85
506,毒品,20240410,基隆市安樂區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),2.42
507,毒品,20240415,基隆市安樂區,產業道路, , ,1,海洛因,2.65
507,毒品,20240415,基隆市安樂區,產業道路, , ,1,安非他命,2.12
508,毒品,20240415,新北市三重區,普通住宅(一、二層樓), , ,1,甲基安非他命,12.48
509,毒品,20240407,臺北市南港區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
510,毒品,20240419,臺北市北投區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,0.6
511,毒品,20240415,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,甲基安非他命,0
512,毒品,20240415,臺中市潭子區,公路(省、縣、鄉、鎮道, ,汽車上,1,安非他命,23.34
513,毒品,20240424,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),1.02
514,毒品,20240402,嘉義市西區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,0.84
515,毒品,20240426,宜蘭縣宜蘭市,普通住宅(一、二層樓), , ,1,安非他命,44
516,毒品,20240427,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道, , ,2,卡西酮,63.78
517,毒品,20240430,新北市中和區,普通住宅(一、二層樓), , ,2,大麻（大麻花及大麻葉）,0.3
517,毒品,20240430,新北市中和區,普通住宅(一、二層樓), , ,2,安非他命,0
518,毒品,20240415,雲林縣虎尾鎮,普通住宅(一、二層樓), , ,1,海洛因,2.1
519,毒品,20240413,新北市三重區,公寓(三至五層建築物), , ,2,海洛因,0.94
519,毒品,20240413,新北市三重區,公寓(三至五層建築物), , ,2,甲基安非他命,25.33
520,毒品,20240413,新北市三重區,公寓(三至五層建築物), , ,1,甲基安非他命,0.61
521,毒品,20240416,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,2
522,毒品,20240422,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
523,毒品,20240419,臺中市梧棲區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),19.94
524,毒品,20240412,高雄市小港區,機場, , ,1,海洛因,3.83
524,毒品,20240412,高雄市小港區,機場, , ,1,安非他命,0.35
525,毒品,20240423,桃園市大園區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),26.66
526,毒品,20240418,高雄市左營區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),5.49
527,毒品,20240430,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.11
528,毒品,20240411,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,卡西酮,0
529,毒品,20240420,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
530,毒品,20240429,嘉義縣溪口鄉,普通住宅(一、二層樓), , ,1,海洛因,0.63
530,毒品,20240429,嘉義縣溪口鄉,普通住宅(一、二層樓), , ,1,安非他命,0.42
530,毒品,20240429,嘉義縣溪口鄉,普通住宅(一、二層樓), , ,1,安非他命,2
531,毒品,20240402,桃園市龍潭區,普通住宅(一、二層樓), , ,2,K(愷)他命(含液態),96.02
532,毒品,20240404,嘉義市東區,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.13
532,毒品,20240404,嘉義市東區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.74
533,毒品,20240424,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),26.8
533,毒品,20240424,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),0
534,毒品,20240410,新竹市北區,旅社飯店客棧, ,房間（起居室）,4,海洛因,2.21
534,毒品,20240410,新竹市北區,旅社飯店客棧, ,房間（起居室）,4,安非他命,14.41
534,毒品,20240410,新竹市北區,旅社飯店客棧, ,房間（起居室）,4,K(愷)他命(含液態),26.94
535,毒品,20240402,雲林縣斗六市,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.35
535,毒品,20240402,雲林縣斗六市,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.58
535,毒品,20240402,雲林縣斗六市,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.08
535,毒品,20240402,雲林縣斗六市,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.32
535,毒品,20240402,雲林縣斗六市,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.53
536,毒品,20240403,高雄市大寮區,普通住宅(一、二層樓), , ,1,安非他命,0.22
537,毒品,20240408,花蓮縣富里鄉,普通住宅(一、二層樓), , ,1,安非他命,1.41
538,毒品,20240422,臺中市太平區,電子遊戲場, , ,1,海洛因,7.37
539,毒品,20240409,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
540,毒品,20240406,高雄市大寮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.74
541,毒品,20240403,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.21
542,毒品,20240401,臺北市萬華區,公寓(三至五層建築物), , ,2,安非他命,0
543,毒品,20240422,新竹縣竹東鎮,出租公寓（套房）, , ,1,大麻脂,5
544,毒品,20240427,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
545,毒品,20240415,新竹市東區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.64
546,毒品,20240416,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.38
547,毒品,20240407,屏東縣屏東市,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
548,毒品,20240414,嘉義縣大林鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.2
549,毒品,20240420,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
550,毒品,20240413,臺北市萬華區,公路(省、縣、鄉、鎮道,telegram,電腦網路,2,大麻（大麻花及大麻葉）,57.2
551,毒品,20240411,臺中市東勢區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.2
552,毒品,20240418,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.2
553,毒品,20240418,新北市汐止區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.11
554,毒品,20240425,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,大麻（大麻花及大麻葉）,13.01
554,毒品,20240425,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,大麻（大麻花及大麻葉）,14.7
555,毒品,20240411,新竹市東區,公路(省、縣、鄉、鎮道, ,街道馬路,1,大麻（大麻花及大麻葉）,0.69
556,毒品,20240403,臺北市中山區,公路(省、縣、鄉、鎮道,Twitter,電腦網路,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",54.46
557,毒品,20240415,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,海洛因,9.01
557,毒品,20240415,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,33
558,毒品,20240416,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,20.16
559,毒品,20240428,雲林縣斗六市,普通住宅(一、二層樓), , ,1,安非他命,0.4
560,毒品,20240425,雲林縣斗六市,普通住宅(一、二層樓), , ,1,海洛因,80
560,毒品,20240425,雲林縣斗六市,普通住宅(一、二層樓), , ,1,安非他命,3
561,毒品,20240418,臺北市內湖區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,1.68
562,毒品,20240403,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.53
563,毒品,20240403,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.58
564,毒品,20240429,臺中市后里區,普通住宅(一、二層樓), , ,1,安非他命,37.5
565,毒品,20240423,臺中市中區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.6
566,毒品,20240410,臺北市南港區,公寓(三至五層建築物), , ,1,安非他命,0
566,毒品,20240410,臺北市南港區,公寓(三至五層建築物), , ,1,甲基安非他命,0
567,毒品,20240425,新北市土城區,大廈(六層以上建築物), ,樓梯間,1,安非他命,0.6
568,毒品,20240421,臺南市安南區,公路(省、縣、鄉、鎮道, , ,1,安非他命,3.94
569,毒品,20240413,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.49
570,毒品,20240412,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.23
571,毒品,20240422,雲林縣麥寮鄉,出租公寓（套房）, , ,1,海洛因,17.69
572,毒品,20240418,新北市鶯歌區,普通住宅(一、二層樓), , ,1,安非他命,0.78
573,毒品,20240424,高雄市新興區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),6.56
574,毒品,20240428,臺中市北屯區,公路(省、縣、鄉、鎮道, , ,1,海洛因,8.48
574,毒品,20240428,臺中市北屯區,公路(省、縣、鄉、鎮道, , ,1,安非他命,4.14
575,毒品,20240403,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.82
576,毒品,20240410,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
577,毒品,20240427,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,海洛因,15
577,毒品,20240427,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,安非他命,10
578,毒品,20240420,臺南市善化區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),74.42
579,毒品,20240419,新北市土城區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.48
580,毒品,20240423,臺南市北區,釣魚(蝦)場, , ,2,安非他命,0.21
580,毒品,20240423,臺南市北區,釣魚(蝦)場, , ,2,安非他命,0.31
580,毒品,20240423,臺南市北區,釣魚(蝦)場, , ,2,安非他命,0.43
581,毒品,20240403,臺北市南港區,公路(省、縣、鄉、鎮道, ,(高架)橋下,1,卡西酮,17.3
582,毒品,20240425,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,2,安非他命,13.61
583,毒品,20240410,宜蘭縣頭城鎮,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),1.04
583,毒品,20240410,宜蘭縣頭城鎮,普通住宅(一、二層樓), , ,1,4-甲基甲基卡西酮(喵喵),4.13
584,毒品,20240422,新北市淡水區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,2.3
585,毒品,20240409,新北市三重區,汽車旅館, , ,1,4-甲基甲基卡西酮(喵喵),10.47
586,毒品,20240410,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,42.12
587,毒品,20240408,苗栗縣公館鄉,普通住宅(一、二層樓), , ,1,安非他命,0.89
588,毒品,20240427,臺北市中山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",111.9
588,毒品,20240427,臺北市中山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,K(愷)他命(含液態),84.6
588,毒品,20240427,臺北市中山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,4-甲基甲基卡西酮(喵喵),311
589,毒品,20240408,屏東縣內埔鄉,普通住宅(一、二層樓), ,房間（起居室）,1,4-甲基甲基卡西酮(喵喵),754
590,毒品,20240430,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.88
591,毒品,20240406,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,卡西酮,15
592,毒品,20240417,宜蘭縣礁溪鄉,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,1.14
593,毒品,20240430,彰化縣田尾鄉,普通住宅(一、二層樓), , ,1,海洛因,2.81
593,毒品,20240430,彰化縣田尾鄉,普通住宅(一、二層樓), , ,1,安非他命,0.76
594,毒品,20240402,高雄市三民區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.28
595,毒品,20240404,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),5
596,毒品,20240416,屏東縣萬巒鄉,普通住宅(一、二層樓), ,房間（起居室）,1,安非他命,0
597,毒品,20240411,桃園市中壢區,大廈(六層以上建築物), , ,3,海洛因,1.1
597,毒品,20240411,桃園市中壢區,大廈(六層以上建築物), , ,3,安非他命,0.4
598,毒品,20240409,新北市三重區,普通住宅(一、二層樓), , ,1,卡西酮,28.96
598,毒品,20240409,新北市三重區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),35.41
599,毒品,20240424,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,3,安非他命,0.19
600,毒品,20240430,桃園市蘆竹區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),14.2
601,毒品,20240403,新北市三峽區,普通住宅(一、二層樓), , ,1,安非他命,0
601,毒品,20240403,新北市三峽區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
602,毒品,20240420,雲林縣古坑鄉,公路(省、縣、鄉、鎮道, , ,1,甲基卡西酮,3.38
603,毒品,20240408,新北市板橋區,大廈(六層以上建築物), , ,1,K(愷)他命(含液態),6.89
604,毒品,20240425,桃園市楊梅區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.37
605,毒品,20240406,高雄市前金區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
605,毒品,20240406,高雄市前金區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
606,毒品,20240415,新北市三重區,旅社飯店客棧, , ,1,甲基安非他命,0.57
607,毒品,20240415,新北市三重區,旅社飯店客棧, , ,1,甲基安非他命,1.26
608,毒品,20240416,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.4
609,毒品,20240415,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.58
610,毒品,20240413,新北市三重區,公寓(三至五層建築物), , ,1,海洛因,0.94
611,毒品,20240401,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
612,毒品,20240404,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,2.26
613,毒品,20240413,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.55
614,毒品,20240412,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.41
615,毒品,20240424,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),5
616,毒品,20240401,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.33
