no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
1257,毒品,1121207,臺中市大里區,公園,    ,    ,1,K(愷)他命(含液態),33.73
1258,毒品,1121103,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1259,毒品,1121213,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.37
1259,毒品,1121213,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
1260,毒品,1121026,臺中市北區,公園,    ,    ,1,安非他命,0
1261,毒品,1121126,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1261,毒品,1121126,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
1262,毒品,1121209,宜蘭縣宜蘭市,大廈(六層以上建築物),    ,    ,1,卡西酮,37.38
1263,毒品,1121205,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0.28
1264,毒品,1121114,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.25
1265,毒品,1121012,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1266,毒品,1121204,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,7.4
1266,毒品,1121204,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),7.1
1267,毒品,1121030,臺中市北區,旅社飯店客棧,    ,    ,1,安非他命,0
1268,毒品,1121203,臺中市龍井區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.33
1269,毒品,1121203,臺中市大肚區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.24
1269,毒品,1121203,臺中市大肚區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.06
1270,毒品,1121102,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
1271,毒品,1121101,臺南市安南區,透天厝,    ,    ,1,安非他命,0
1272,毒品,1121101,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1273,毒品,1121204,雲林縣斗南鎮,旅社飯店客棧,    ,房間（起居室）,1,安非他命,0.34
1274,毒品,1121001,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1275,毒品,1121007,高雄市旗津區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.48
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.01
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.01
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.49
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.48
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.5
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.76
1276,毒品,1121214,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.74
1277,毒品,1121101,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1278,毒品,1121123,基隆市安樂區,汽車旅館,    ,    ,1,安非他命,0
1278,毒品,1121123,基隆市安樂區,汽車旅館,    ,    ,1,甲基安非他命,0
1279,毒品,1121026,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1280,毒品,1121230,臺北市萬華區,普通住宅(一、二層樓),    ,地下室,1,甲基安非他命,3.45
1281,毒品,1121021,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1282,毒品,1121106,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
1283,毒品,1121026,金門縣金城鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1284,毒品,1121212,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,15.66
1284,毒品,1121212,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,7.63
1285,毒品,1121218,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.76
1286,毒品,1121029,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1287,毒品,1121010,臺北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1288,毒品,1121030,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0.41
1289,毒品,1121013,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
1289,毒品,1121013,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1290,毒品,1121103,桃園市桃園區,汽車旅館,    ,    ,2,K(愷)他命(含液態),9.27
1290,毒品,1121103,桃園市桃園區,汽車旅館,    ,    ,2,甲氧基甲基安非他命（MMA）,36.4
1291,毒品,1121213,苗栗縣卓蘭鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
1292,毒品,1121122,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,0.2
1293,毒品,1121122,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1294,毒品,1121123,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.75
1295,毒品,1121113,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,45.89
1296,毒品,1121103,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.01
1297,毒品,1121203,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,海洛因,7.29
1298,毒品,1121202,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,3.01
1299,毒品,1121108,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1300,毒品,1121031,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
1300,毒品,1121031,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1301,毒品,1121106,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1302,毒品,1121016,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
1303,毒品,1121104,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1304,毒品,1121204,新北市三重區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,1.95
1305,毒品,1121115,嘉義縣中埔鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1306,毒品,1121116,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1307,毒品,1121001,彰化縣伸港鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1307,毒品,1121001,彰化縣伸港鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1308,毒品,1121107,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,海洛因,3.4
1308,毒品,1121107,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1309,毒品,1121215,臺中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.48
1310,毒品,1121217,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),48.9
1310,毒品,1121217,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),7.89
1310,毒品,1121217,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.6
1311,毒品,1121007,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1312,毒品,1121206,臺中市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,169.7
1313,毒品,1121102,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.38
1314,毒品,1121117,基隆市仁愛區,網路咖啡館(店),    ,    ,1,安非他命,0.22
1315,毒品,1121212,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,1.49
1316,毒品,1121015,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1317,毒品,1121208,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.46
1318,毒品,1121107,臺南市善化區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1319,毒品,1121201,嘉義縣布袋鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.04
1319,毒品,1121201,嘉義縣布袋鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.23
1320,毒品,1121226,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.37
1321,毒品,1121110,高雄市路竹區,透天厝,    ,    ,1,海洛因,0
1322,毒品,1121111,高雄市路竹區,透天厝,    ,    ,1,海洛因,0
1323,毒品,1121114,高雄市路竹區,透天厝,    ,    ,1,海洛因,0
1324,毒品,1121219,高雄市阿蓮區,透天厝,    ,    ,1,安非他命,0.16
1325,毒品,1121201,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),98
1326,毒品,1121110,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1327,毒品,1121212,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.7
1328,毒品,1121022,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,41.79
1328,毒品,1121022,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,氯二甲基卡西酮,4.7
1329,毒品,1121223,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1330,毒品,1121019,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1330,毒品,1121019,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1331,毒品,1121205,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.11
1332,毒品,1121005,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
1333,毒品,1121223,臺北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0
1334,毒品,1121214,新北市新店區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,11.4
1335,毒品,1121225,南投縣南投市,獨立專門停車塔(場),    ,    ,1,K(愷)他命(含液態),20
1335,毒品,1121225,南投縣南投市,獨立專門停車塔(場),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",13.64
1336,毒品,1121026,南投縣竹山鎮,高速公路,    ,    ,1,海洛因,3.83
1336,毒品,1121026,南投縣竹山鎮,高速公路,    ,    ,1,甲基安非他命,18.32
1337,毒品,1121005,臺北市士林區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,K(愷)他命(含液態),22.09
1338,毒品,1121103,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1339,毒品,1121031,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1340,毒品,1121127,臺北市大同區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,67.18
1341,毒品,1121206,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.1
1342,毒品,1121116,臺南市仁德區,汽車旅館,    ,    ,1,安非他命,0
1343,毒品,1121004,臺南市歸仁區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1344,毒品,1121104,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.6
1345,毒品,1121128,苗栗縣後龍鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1346,毒品,1121203,雲林縣林內鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.25
1347,毒品,1121028,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1348,毒品,1121227,新北市土城區,汽車旅館,    ,門口(出入口),1,安非他命,2
1349,毒品,1121227,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.22
1350,毒品,1121212,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1350,毒品,1121212,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),17.74
1351,毒品,1121130,新北市三重區,出租公寓（套房）,    ,    ,3,海洛因,3.19
1351,毒品,1121130,新北市三重區,出租公寓（套房）,    ,    ,3,甲基安非他命,0.65
1351,毒品,1121130,新北市三重區,出租公寓（套房）,    ,    ,3,K(愷)他命(含液態),10
1352,毒品,1121212,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,37.73
1353,毒品,1121022,高雄市燕巢區,透天厝,    ,    ,1,海洛因,0
1354,毒品,1121213,新竹市香山區,檳榔攤,    ,    ,1,K(愷)他命(含液態),0
1355,毒品,1121126,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1355,毒品,1121126,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1356,毒品,1121110,新北市新莊區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.66
1357,毒品,1121206,臺北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,18.06
1358,毒品,1121218,新北市中和區,便利商店,    ,    ,1,安非他命,0.67
1359,毒品,1121208,高雄市三民區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1360,毒品,1121107,屏東縣東港鎮,透天厝,    ,    ,1,安非他命,0
1360,毒品,1121107,屏東縣東港鎮,透天厝,    ,    ,1,嗎啡,0
1361,毒品,1121209,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,安非他命,2.52
1362,毒品,1121121,臺北市士林區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1363,毒品,1121220,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1364,毒品,1121011,高雄市鼓山區,碼頭港口,    ,    ,1,安非他命,0
1365,毒品,1121130,桃園市八德區,大廈(六層以上建築物),    ,    ,1,海洛因,0.25
1366,毒品,1121204,彰化縣線西鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,8.4
1367,毒品,1121031,桃園市大溪區,高速公路,    ,    ,1,安非他命,0.23
1368,毒品,1121031,屏東縣潮州鎮,空地(公、私用地),    ,    ,1,甲基安非他命,0
1369,毒品,1121020,屏東縣屏東市,醫療院所(門診中心),    ,    ,1,安非他命,0
1369,毒品,1121020,屏東縣屏東市,醫療院所(門診中心),    ,    ,1,海洛因,0
1370,毒品,1121006,屏東縣屏東市,工地、工寮,    ,    ,1,安非他命,0
1370,毒品,1121006,屏東縣屏東市,工地、工寮,    ,    ,1,海洛因,0
1371,毒品,1121224,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,13.3
1372,毒品,1121107,臺南市安南區,旅社飯店客棧,    ,    ,1,安非他命,0
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.7
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.22
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,1.32
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.95
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.26
1373,毒品,1121229,彰化縣溪州鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.38
1374,毒品,1121113,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),8.1
1375,毒品,1121114,臺中市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.21
1376,毒品,1121115,雲林縣二崙鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1377,毒品,1121103,雲林縣二崙鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1377,毒品,1121103,雲林縣二崙鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1378,毒品,1121025,高雄市新興區,商店行號,    ,    ,1,安非他命,0
1379,毒品,1121101,臺中市中區,大廈(六層以上建築物),    ,    ,1,嗎啡,0
1379,毒品,1121101,臺中市中區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1380,毒品,1121030,嘉義縣大林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1381,毒品,1121220,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
1382,毒品,1121008,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,1
1382,毒品,1121008,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,海洛因,12.5
1383,毒品,1121206,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.3
1384,毒品,1121103,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1385,毒品,1121112,宜蘭縣宜蘭市,寺廟、道觀、佛堂、神壇,    ,    ,1,甲基安非他命,0
1386,毒品,1121003,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1387,毒品,1121105,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.35
1388,毒品,1121103,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1388,毒品,1121103,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),13.03
1389,毒品,1121006,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1390,毒品,1121016,臺中市中區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1391,毒品,1121103,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1392,毒品,1121116,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1393,毒品,1121126,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.71
1394,毒品,1121117,苗栗縣通霄鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1395,毒品,1121101,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1396,毒品,1121004,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.1
1397,毒品,1121110,桃園市龜山區,公寓(三至五層建築物),    ,    ,3,海洛因,3.58
1397,毒品,1121110,桃園市龜山區,公寓(三至五層建築物),    ,    ,3,安非他命,3.88
1397,毒品,1121110,桃園市龜山區,公寓(三至五層建築物),    ,    ,3,安非他命,54
1398,毒品,1121003,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.01
1399,毒品,1121119,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.16
1400,毒品,1121004,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
1401,毒品,1121214,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.1
1402,毒品,1121121,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1403,毒品,1121025,高雄市梓官區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1404,毒品,1121225,臺北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1405,毒品,1121016,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1406,毒品,1121002,臺中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1407,毒品,1121126,臺南市官田區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.89
1407,毒品,1121126,臺南市官田區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.26
1407,毒品,1121126,臺南市官田區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,4.94
1408,毒品,1121203,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,0
1409,毒品,1121220,屏東縣內埔鄉,普通住宅(一、二層樓),    ,街道馬路,1,安非他命,0.28
1410,毒品,1121006,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1411,毒品,1121221,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1411,毒品,1121221,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.61
1412,毒品,1121214,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1413,毒品,1121016,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0.5
1414,毒品,1121019,臺中市北屯區,透天厝,    ,    ,1,安非他命,0
1415,毒品,1121213,臺中市北屯區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.66
1416,毒品,1121129,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1416,毒品,1121129,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1417,毒品,1121121,臺東縣臺東市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1418,毒品,1121228,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,15.6
1419,毒品,1121028,臺中市西區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1420,毒品,1121202,臺南市仁德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.6
1420,毒品,1121202,臺南市仁德區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",47.1
1421,毒品,1121025,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1422,毒品,1121211,臺南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),4.92
1422,毒品,1121211,臺南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,47.3
1423,毒品,1121115,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
1424,毒品,1121117,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1425,毒品,1121128,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.01
1426,毒品,1121123,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1427,毒品,1121202,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1427,毒品,1121202,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),10.73
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),41.4
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),40.56
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),45.36
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),9.41
1428,毒品,1121227,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),36.6
1429,毒品,1121029,屏東縣東港鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1430,毒品,1121030,臺中市南區,普通住宅(一、二層樓),    ,    ,1,去氯-N-乙基愷他命,9.71
1431,毒品,1121016,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1432,毒品,1121127,臺中市西屯區,公路(省、縣、鄉、鎮道,微軟Microsoft(MSN、hotmail等),電腦網路,1,卡西酮,64
1433,毒品,1121108,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲氧基甲基安非他命（MMA）,28.97
1433,毒品,1121108,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.25
1434,毒品,1121001,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1435,毒品,1121127,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.3
1436,毒品,1121210,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.42
1437,毒品,1121106,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.25
1438,毒品,1121107,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,25
1439,毒品,1121008,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1440,毒品,1121104,花蓮縣鳳林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1441,毒品,1121027,臺北市萬華區,公園,    ,廁所（非公廁）,1,海洛因,0
1442,毒品,1121228,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,11.53
1442,毒品,1121228,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),61.9
1443,毒品,1121227,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),26.5
1443,毒品,1121227,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),87.4
1443,毒品,1121227,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,3.23
1444,毒品,1121021,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1445,毒品,1121109,臺中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1446,毒品,1121201,臺中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.18
1447,毒品,1121110,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.59
1448,毒品,1121120,臺南市七股區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1448,毒品,1121120,臺南市七股區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.41
1449,毒品,1121121,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
1450,毒品,1121101,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.14
1451,毒品,1121005,新北市樹林區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0
1452,毒品,1121003,臺北市內湖區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1453,毒品,1121114,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.27
1454,毒品,1121114,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,7.65
1454,毒品,1121114,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.8
1455,毒品,1121130,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0.88
1456,毒品,1121124,宜蘭縣五結鄉,商店行號,    ,    ,1,海洛因,22.03
1456,毒品,1121124,宜蘭縣五結鄉,商店行號,    ,    ,1,安非他命,110.78
1457,毒品,1121103,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
