no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
1448,毒品,20241001,臺北市士林區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,72.42
1449,毒品,20241004,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0
1450,毒品,20241020,臺南市中西區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,0.42
1451,毒品,20241008,高雄市小港區,機場, , ,1,依托咪酯（Etomidate）,32176
1451,毒品,20241008,高雄市小港區,機場, , ,1,依托咪酯（Etomidate）,99440
1452,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,安非他命,6.52
1452,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,3
1452,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,125.43
1453,毒品,20241004,臺中市北區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0
1454,毒品,20241107,高雄市鳥松區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.27
1455,毒品,20241107,新北市汐止區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),0
1456,毒品,20241019,彰化縣員林市,普通住宅(一、二層樓), , ,1,海洛因,0.61
1457,毒品,20241128,南投縣竹山鎮,寺廟、道觀、佛堂、神壇, , ,1,安非他命,0.26
1458,毒品,20241115,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,海洛因,21.43
1458,毒品,20241115,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,17.13
1459,毒品,20241020,臺中市大里區,公園, , ,1,安非他命,0
1460,毒品,20241002,臺北市內湖區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.79
1461,毒品,20241107,臺北市北投區,普通住宅(一、二層樓), , ,1,安非他命,0
1462,毒品,20241014,臺北市中正區,公寓(三至五層建築物), , ,1,安非他命,0
1463,毒品,20241106,新竹市北區,公路(省、縣、鄉、鎮道, , ,1,甲基－卡西酮(Methylcathinone),10
1464,毒品,20241126,彰化縣二林鎮,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,1.22
1465,毒品,20241003,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
1466,毒品,20241120,臺中市北區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),33.88
1467,毒品,20241015,新北市樹林區,公寓(三至五層建築物), , ,1,海洛因,0.38
1468,毒品,20241119,桃園市楊梅區,普通住宅(一、二層樓), , ,1,海洛因,12.6
1468,毒品,20241119,桃園市楊梅區,普通住宅(一、二層樓), , ,1,安非他命,59.9
1469,毒品,20241106,新北市樹林區,公路(省、縣、鄉、鎮道, ,街道馬路,1,甲基安非他命,0.39
1470,毒品,20241123,高雄市梓官區,公路(省、縣、鄉、鎮道, , ,1,安非他命,48.76
1471,毒品,20241105,新竹市東區,公寓(三至五層建築物), , ,1,大麻（大麻花及大麻葉）,1.1
1471,毒品,20241105,新竹市東區,公寓(三至五層建築物), , ,1,大麻（大麻花及大麻葉）,4
1472,毒品,20241017,臺北市中正區,公寓(三至五層建築物), , ,1,甲基安非他命,0
1473,毒品,20241117,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.25
1474,毒品,20241106,臺北市大同區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),16.73
1474,毒品,20241106,臺北市大同區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),85.88
1475,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,1.4
1475,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,3
1475,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,10.8
1475,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,0.2
1475,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,0.9
1476,毒品,20241019,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.52
1477,毒品,20241007,屏東縣春日鄉,路邊食攤, , ,1,安非他命,0
1478,毒品,20241110,屏東縣屏東市,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.53
1479,毒品,20241028,苗栗縣大湖鄉,普通住宅(一、二層樓), , ,1,海洛因,0.8
1480,毒品,20241110,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.66
1480,毒品,20241110,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.82
1481,毒品,20241013,新北市淡水區,普通住宅(一、二層樓), , ,1,安非他命,6
1482,毒品,20241101,新北市汐止區,大廈(六層以上建築物), , ,1,安非他命,0.54
1483,毒品,20241107,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,0
1484,毒品,20241103,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,6.1
1485,毒品,20241025,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,9.28
1486,毒品,20241116,新北市板橋區,旅社飯店客棧, , ,1,依托咪酯（Etomidate）,48.63
1487,毒品,20241005,高雄市鳳山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1488,毒品,20241026,雲林縣元長鄉,普通住宅(一、二層樓), , ,1,安非他命,0
1489,毒品,20241119,臺南市北區,釣魚(蝦)場, , ,1,安非他命,0
1490,毒品,20241115,臺北市信義區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.62
1491,毒品,20241113,臺南市北區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.69
1492,毒品,20241113,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),98.47
1493,毒品,20241007,新北市三峽區,普通住宅(一、二層樓), , ,1,海洛因,1
1493,毒品,20241007,新北市三峽區,普通住宅(一、二層樓), , ,1,安非他命,1
1493,毒品,20241007,新北市三峽區,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,1
1494,毒品,20241005,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
1495,毒品,20241125,嘉義市東區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),26.64
1495,毒品,20241125,嘉義市東區,普通住宅(一、二層樓), , ,1,4-甲基甲基卡西酮(喵喵),187.93
1495,毒品,20241125,嘉義市東區,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,15
1496,毒品,20241109,新北市蘆洲區,汽車旅館, , ,1,依托咪酯（Etomidate）,20.93
1497,毒品,20241022,新竹市香山區,普通住宅(一、二層樓), , ,1,安非他命,0.24
1498,毒品,20241120,高雄市旗津區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.33
1499,毒品,20241014,基隆市中正區,產業道路, , ,1,安非他命,1.19
1499,毒品,20241014,基隆市中正區,產業道路, , ,1,依托咪酯（Etomidate）,3
1500,毒品,20241118,新竹縣竹東鎮,公園, ,停車場,1,安非他命,7.8
1501,毒品,20241122,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.5
1502,毒品,20241008,嘉義縣大林鎮,普通住宅(一、二層樓), , ,1,海洛因,0
1503,毒品,20241003,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1504,毒品,20241106,苗栗縣苑裡鎮,普通住宅(一、二層樓), , ,1,海洛因,0.44
1504,毒品,20241106,苗栗縣苑裡鎮,普通住宅(一、二層樓), , ,1,安非他命,6.64
1505,毒品,20241106,臺北市南港區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,14.07
1506,毒品,20241101,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.29
1507,毒品,20241125,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.28
1508,毒品,20241107,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1509,毒品,20241122,桃園市平鎮區,鐵皮屋, , ,2,海洛因,0.28
1509,毒品,20241122,桃園市平鎮區,鐵皮屋, , ,2,甲基安非他命,0.42
1510,毒品,20241121,南投縣水里鄉,普通住宅(一、二層樓), , ,1,海洛因,0.01
1511,毒品,20241007,新竹縣橫山鄉,普通住宅(一、二層樓), , ,1,安非他命,0
1512,毒品,20241107,新北市板橋區,公寓(三至五層建築物), , ,1,安非他命,0.44
1513,毒品,20241105,桃園市龜山區,普通住宅(一、二層樓), , ,1,海洛因,2.95
1513,毒品,20241105,桃園市龜山區,普通住宅(一、二層樓), , ,1,安非他命,1
1514,毒品,20241128,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,海洛因,13.91
1514,毒品,20241128,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,53.28
1514,毒品,20241128,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,6
1515,毒品,20241122,雲林縣斗南鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.55
1516,毒品,20241022,臺北市萬華區,大廈(六層以上建築物), , ,1,海洛因,3.33
1516,毒品,20241022,臺北市萬華區,大廈(六層以上建築物), , ,1,安非他命,1.06
1516,毒品,20241022,臺北市萬華區,大廈(六層以上建築物), , ,1,依托咪酯（Etomidate）,0
1517,毒品,20241108,南投縣草屯鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,3.08
1518,毒品,20241113,雲林縣虎尾鎮,普通住宅(一、二層樓), , ,1,安非他命,20.46
1518,毒品,20241113,雲林縣虎尾鎮,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,23.77
1519,毒品,20241019,彰化縣員林市,產業道路, , ,1,海洛因,1
1520,毒品,20241128,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1521,毒品,20241120,新竹市北區,大廈(六層以上建築物), , ,2,海洛因,0.3
1521,毒品,20241120,新竹市北區,大廈(六層以上建築物), , ,2,安非他命,1.1
1521,毒品,20241120,新竹市北區,大廈(六層以上建築物), , ,2,安非他命,2.5
1521,毒品,20241120,新竹市北區,大廈(六層以上建築物), , ,2,安非他命,6.6
1522,毒品,20241128,臺北市大同區,公路(省、縣、鄉、鎮道, ,汽車上,1,依托咪酯（Etomidate）,0
1523,毒品,20241031,新竹縣竹東鎮,公路(省、縣、鄉、鎮道, ,街道馬路,1,依托咪酯（Etomidate）,5.65
1524,毒品,20241116,高雄市岡山區,大廈(六層以上建築物), , ,1,依托咪酯（Etomidate）,54.1
1525,毒品,20241008,新竹市北區,旅社飯店客棧, , ,1,安非他命,0
1526,毒品,20241108,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,大麻（大麻花及大麻葉）,5.61
1526,毒品,20241108,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,安非他命,44.65
1526,毒品,20241108,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,K(愷)他命(含液態),7.04
1526,毒品,20241108,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,K(愷)他命(含液態),10.08
1526,毒品,20241108,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,依托咪酯（Etomidate）,10.08
1527,毒品,20241112,高雄市前金區,便利商店, , ,1,安非他命,3.01
1527,毒品,20241112,高雄市前金區,便利商店, , ,1,依托咪酯（Etomidate）,6.2
1528,毒品,20241009,嘉義縣中埔鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1529,毒品,20241115,嘉義市西區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,海洛因,0.28
1530,毒品,20241117,屏東縣潮州鎮,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,1.38
1530,毒品,20241117,屏東縣潮州鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.13
1530,毒品,20241117,屏東縣潮州鎮,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),25.54
1531,毒品,20241110,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.35
1531,毒品,20241110,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,甲基－卡西酮(Methylcathinone),0.56
1531,毒品,20241110,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,甲基－卡西酮(Methylcathinone),7.64
1532,毒品,20241004,新北市淡水區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,15
1533,毒品,20241007,99999000,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1533,毒品,20241007,99999000,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),0
1534,毒品,20241005,嘉義縣竹崎鄉,普通住宅(一、二層樓), , ,1,安非他命,0
1535,毒品,20241126,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.23
1536,毒品,20241109,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1536,毒品,20241109,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,9.69
1536,毒品,20241109,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,29
1537,毒品,20241102,高雄市岡山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.51
1537,毒品,20241102,高雄市岡山區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,11.71
1538,毒品,20241103,新北市樹林區,普通住宅(一、二層樓), , ,1,安非他命,80.16
1539,毒品,20241106,南投縣埔里鎮,透天厝, , ,2,海洛因,1.26
1539,毒品,20241106,南投縣埔里鎮,透天厝, , ,2,安非他命,0.26
1540,毒品,20241112,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.01
1541,毒品,20241117,臺北市南港區,公寓(三至五層建築物), , ,3,安非他命,0.54
1541,毒品,20241117,臺北市南港區,公寓(三至五層建築物), , ,3,依托咪酯（Etomidate）,5.09
1541,毒品,20241117,臺北市南港區,公寓(三至五層建築物), , ,3,依托咪酯（Etomidate）,28.76
1541,毒品,20241117,臺北市南港區,公寓(三至五層建築物), , ,3,依托咪酯（Etomidate）,636
1542,毒品,20241119,高雄市三民區,旅社飯店客棧, , ,1,海洛因,1.26
1543,毒品,20241008,南投縣埔里鎮,普通住宅(一、二層樓), , ,1,安非他命,0
1544,毒品,20241108,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),0
1545,毒品,20241017,臺中市龍井區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1546,毒品,20241107,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1547,毒品,20241113,臺中市北屯區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),29.1
1548,毒品,20241024,新北市淡水區,公路(省、縣、鄉、鎮道, ,街道馬路,3,4-甲基甲基卡西酮(喵喵),24.37
1549,毒品,20241117,桃園市大溪區,普通住宅(一、二層樓), , ,1,甲基卡西酮,16.23
1550,毒品,20241029,桃園市平鎮區,汽車旅館, , ,1,安非他命,27.94
1551,毒品,20241010,雲林縣東勢鄉,普通住宅(一、二層樓), , ,1,安非他命,0
1552,毒品,20241029,宜蘭縣宜蘭市,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,0
1553,毒品,20241105,屏東縣鹽埔鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1554,毒品,20241128,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,5.98
1555,毒品,20241124,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.1
1556,毒品,20241013,臺南市安南區,透天厝, , ,1,安非他命,0
1557,毒品,20241012,彰化縣鹿港鎮,普通住宅(一、二層樓), , ,1,嗎啡,0
1558,毒品,20241022,臺南市南區,汽車旅館, , ,1,安非他命,8.5
1559,毒品,20241015,臺東縣鹿野鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1560,毒品,20241010,新北市中和區,公路(省、縣、鄉、鎮道, ,街道馬路,1,甲基安非他命,0
1561,毒品,20241127,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.01
1562,毒品,20241106,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,海洛因,1.58
1562,毒品,20241106,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,依托咪酯（Etomidate）,11.45
1563,毒品,20241127,嘉義縣中埔鄉,普通住宅(一、二層樓), , ,1,安非他命,0.26
1564,毒品,20241021,嘉義縣大林鎮,公園, , ,1,4-甲基甲基卡西酮(喵喵),8.1
1565,毒品,20241017,新北市板橋區,公寓(三至五層建築物), , ,1,K(愷)他命(含液態),0
1566,毒品,20241026,新北市中和區,汽車旅館, , ,1,2-氟-去氯愷他命,0
1567,毒品,20241029,嘉義縣中埔鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,127.46
1567,毒品,20241029,嘉義縣中埔鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.95
1568,毒品,20241128,臺南市北區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.74
1569,毒品,20241017,彰化縣員林市,普通住宅(一、二層樓), , ,1,海洛因,0
1570,毒品,20241022,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.04
1571,毒品,20241022,桃園市平鎮區,汽車旅館, , ,3,安非他命,1.17
1571,毒品,20241022,桃園市平鎮區,汽車旅館, , ,3,依托咪酯（Etomidate）,32.71
1572,毒品,20241030,新竹縣橫山鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,35.5
1573,毒品,20241115,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.69
1574,毒品,20241102,苗栗縣苗栗市,公園, ,公廁,1,安非他命,0.22
1575,毒品,20241016,桃園市大園區,普通住宅(一、二層樓), , ,1,安非他命,0
1576,毒品,20241121,高雄市新興區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.45
1577,毒品,20241107,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0
1578,毒品,20241127,彰化縣花壇鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,3.02
1579,毒品,20241029,基隆市中正區,普通住宅(一、二層樓), , ,1,海洛因,0.3
1579,毒品,20241029,基隆市中正區,普通住宅(一、二層樓), , ,1,安非他命,1.51
1579,毒品,20241029,基隆市中正區,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,44.76
1580,毒品,20241108,新竹縣關西鎮,普通住宅(一、二層樓), , ,1,安非他命,1.4
1581,毒品,20241117,新北市中和區,公路(省、縣、鄉、鎮道, ,街道馬路,1,依托咪酯（Etomidate）,537
1582,毒品,20241123,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,甲基安非他命,0.2
1583,毒品,20241028,基隆市仁愛區,旅社飯店客棧, , ,1,安非他命,0.73
1584,毒品,20241031,臺中市北區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),9.2
1585,毒品,20241121,臺中市梧棲區,醫療院所(門診中心), , ,1,海洛因,0
1585,毒品,20241121,臺中市梧棲區,醫療院所(門診中心), , ,1,安非他命,0
1586,毒品,20241118,臺中市豐原區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
1587,毒品,20241110,臺中市北區,旅社飯店客棧, , ,1,甲基安非他命,2.41
1588,毒品,20241115,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,3.2
1589,毒品,20241128,桃園市大溪區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.86
1590,毒品,20241108,高雄市鳳山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,12.22
1591,毒品,20241128,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.18
1592,毒品,20241107,宜蘭縣員山鄉,旅社飯店客棧, , ,1,安非他命,22.4
1592,毒品,20241107,宜蘭縣員山鄉,旅社飯店客棧, , ,1,2-氟-去氯愷他命,0.8
1592,毒品,20241107,宜蘭縣員山鄉,旅社飯店客棧, , ,1,依托咪酯（Etomidate）,12
1593,毒品,20241007,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
1594,毒品,20241023,新竹市東區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0
1595,毒品,20241009,新北市樹林區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,鴉片(阿片),0
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,4.71
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,1.41
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,3.08
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,6.95
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,7.8
1596,毒品,20241029,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,9.21
1597,毒品,20241119,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,海洛因,2.4
1598,毒品,20241018,新竹市香山區,普通住宅(一、二層樓), , ,1,安非他命,0
1599,毒品,20241017,高雄市旗山區,普通住宅(一、二層樓), , ,1,海洛因,1.72
1600,毒品,20241126,新北市蘆洲區,普通住宅(一、二層樓),LINE,電腦網路,1,海洛因,2.6
1601,毒品,20241114,高雄市鳳山區,公路(省、縣、鄉、鎮道, , ,1,去甲基愷他命(Norketamine),27.47
1601,毒品,20241114,高雄市鳳山區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,61.76
1602,毒品,20241015,臺北市文山區,公寓(三至五層建築物), , ,1,安非他命,0
1603,毒品,20241112,新竹縣竹北市,普通住宅(一、二層樓), , ,1,海洛因,2.7
1604,毒品,20241124,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,6.05
1605,毒品,20241018,臺南市南化區,普通住宅(一、二層樓), , ,1,安非他命,0
1606,毒品,20241016,臺東縣鹿野鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1607,毒品,20241014,高雄市苓雅區,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,2
1607,毒品,20241014,高雄市苓雅區,普通住宅(一、二層樓), , ,1,依托咪酯（Etomidate）,15
1608,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,1
1608,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,20.93
1608,毒品,20241107,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,51.96
1609,毒品,20241104,宜蘭縣南澳鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.6
1610,毒品,20241111,新北市新店區,公路(省、縣、鄉、鎮道, , ,1,海洛因,2.29
1611,毒品,20241108,新北市新莊區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.85
1612,毒品,20241107,桃園市大溪區,公路(省、縣、鄉、鎮道, , ,1,甲基卡西酮,4.65
1613,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,0.57
1613,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,2.53
1613,毒品,20241101,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,2.7
1614,毒品,20241125,彰化縣彰化市,普通住宅(一、二層樓), , ,1,海洛因,0
1614,毒品,20241125,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,0
1615,毒品,20241013,桃園市新屋區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1616,毒品,20241007,臺南市東山區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
1616,毒品,20241007,臺南市東山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1617,毒品,20241106,南投縣信義鄉,普通住宅(一、二層樓), , ,1,安非他命,0.01
1618,毒品,20241117,高雄市美濃區,普通住宅(一、二層樓), , ,1,安非他命,0
1619,毒品,20241011,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1620,毒品,20241117,高雄市苓雅區,公路(省、縣、鄉、鎮道, , ,1,安非他命,17.76
1621,毒品,20241012,苗栗縣公館鄉,普通住宅(一、二層樓), , ,1,安非他命,0
1622,毒品,20241103,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.63
1623,毒品,20241007,苗栗縣苑裡鎮,普通住宅(一、二層樓), , ,1,安非他命,0
1624,毒品,20241115,高雄市前金區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,36.09
1625,毒品,20241029,嘉義縣太保市,公路(省、縣、鄉、鎮道, , ,1,安非他命,4.66
1626,毒品,20241104,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.03
1627,毒品,20241007,基隆市中正區,產業道路, , ,1,海洛因,0.5
1628,毒品,20241115,臺中市中區,公路(省、縣、鄉、鎮道, , ,1,安非他命,7.62
1628,毒品,20241115,臺中市中區,公路(省、縣、鄉、鎮道, , ,1,依托咪酯（Etomidate）,68.47
1629,毒品,20241001,基隆市安樂區,公寓(三至五層建築物), , ,1,海洛因,0
1630,毒品,20241008,南投縣名間鄉,透天厝, , ,1,安非他命,0
1631,毒品,20241115,嘉義縣布袋鎮,普通住宅(一、二層樓), , ,1,安非他命,0.3
1632,毒品,20241114,臺北市大同區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.72
1633,毒品,20241107,彰化縣溪湖鎮,普通住宅(一、二層樓), , ,1,海洛因,0
1634,毒品,20241115,屏東縣麟洛鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1635,毒品,20241118,桃園市大溪區,網路咖啡館(店), , ,1,安非他命,3.37
1636,毒品,20241110,桃園市八德區,公寓(三至五層建築物), , ,1,安非他命,2
1637,毒品,20241108,彰化縣彰化市,普通住宅(一、二層樓), , ,1,安非他命,0.2
1638,毒品,20241016,新北市永和區,公路(省、縣、鄉、鎮道, ,街道馬路,1,依托咪酯（Etomidate）,0
1639,毒品,20241111,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,184.58
1639,毒品,20241111,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),47.75
1640,毒品,20241104,桃園市蘆竹區,大廈(六層以上建築物),LINE,電腦網路,1,大麻（大麻花及大麻葉）,0.1
1641,毒品,20241118,屏東縣潮州鎮,汽車旅館, , ,1,大麻（大麻花及大麻葉）,13.17
1641,毒品,20241118,屏東縣潮州鎮,汽車旅館, , ,1,安非他命,3.55
1642,毒品,20241105,新竹市東區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,0.85
1643,毒品,20241112,南投縣埔里鎮,普通住宅(一、二層樓), , ,1,安非他命,0.78
1644,毒品,20241009,臺中市龍井區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
1645,毒品,20241104,臺南市安定區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.38
1646,毒品,20241128,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.3
1647,毒品,20241102,臺中市太平區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.7
1648,毒品,20241111,新北市中和區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0.9
1649,毒品,20241108,新竹縣芎林鄉,公寓(三至五層建築物), , ,1,大麻（大麻花及大麻葉）,0.58
1650,毒品,20241124,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.8
