no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
988,毒品,1130306,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
988,毒品,1130306,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),6.06
989,毒品,1130308,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.8
990,毒品,1130225,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,4.57
991,毒品,1130308,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
992,毒品,1130318,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),48.86
993,毒品,1130324,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.09
994,毒品,1130125,南投縣南投市,便利商店,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
995,毒品,1130303,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.27
996,毒品,1130303,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",1.94
997,毒品,1130303,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.16
998,毒品,1130107,臺北市萬華區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
999,毒品,1130330,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.81
999,毒品,1130330,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.26
1000,毒品,1130330,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.35
1001,毒品,1130111,新北市板橋區,公寓(三至五層建築物),    ,    ,3,大麻（大麻花及大麻葉）,10.81
1001,毒品,1130111,新北市板橋區,公寓(三至五層建築物),    ,    ,3,甲基安非他命,19.9
1001,毒品,1130111,新北市板橋區,公寓(三至五層建築物),    ,    ,3,4-甲基甲基卡西酮(喵喵),592.38
1002,毒品,1130314,臺南市仁德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.69
1003,毒品,1130115,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1004,毒品,1130227,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),44.56
1005,毒品,1130204,苗栗縣後龍鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.5
1006,毒品,1130123,嘉義市西區,大廈(六層以上建築物),    ,客廳,1,安非他命,0
1007,毒品,1130307,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
1008,毒品,1130307,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1009,毒品,1130309,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.88
1010,毒品,1130321,高雄市大社區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.59
1011,毒品,1130119,臺中市大甲區,大廈(六層以上建築物),    ,    ,2,4-甲基甲基卡西酮(喵喵),11
1012,毒品,1130204,雲林縣褒忠鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.29
1013,毒品,1130118,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1014,毒品,1130312,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.23
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,18.69
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,4.28
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,0.88
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,3.8
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,3.71
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,0.48
1015,毒品,1130312,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,2.39
1016,毒品,1130227,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.16
1017,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.6
1018,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.4
1019,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),9.93
1019,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,48.45
1020,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
1021,毒品,1130310,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.7
1022,毒品,1130302,臺北市信義區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,4.7
1023,毒品,1130319,臺中市西屯區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),30
1024,毒品,1130316,新北市中和區,公寓(三至五層建築物),    ,    ,2,海洛因,1.46
1024,毒品,1130316,新北市中和區,公寓(三至五層建築物),    ,    ,2,安非他命,3.71
1025,毒品,1130206,宜蘭縣宜蘭市,農家住宅,    ,    ,1,大麻（大麻花及大麻葉）,1.21
1026,毒品,1130317,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.21
1027,毒品,1130117,雲林縣莿桐鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1028,毒品,1130310,臺北市文山區,公路(省、縣、鄉、鎮道,    ,    ,3,卡西酮,1
1028,毒品,1130310,臺北市文山區,公路(省、縣、鄉、鎮道,    ,    ,3,K(愷)他命(含液態),1
1028,毒品,1130310,臺北市文山區,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0
1028,毒品,1130310,臺北市文山區,公路(省、縣、鄉、鎮道,    ,    ,3,卡西酮,0
1029,毒品,1130313,新竹縣橫山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),8.7
1030,毒品,1130313,新竹縣橫山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.57
1031,毒品,1130321,高雄市路竹區,產業道路,    ,    ,1,安非他命,2.27
1032,毒品,1130117,高雄市路竹區,透天厝,    ,    ,1,安非他命,0
1033,毒品,1130126,高雄市路竹區,透天厝,    ,    ,1,嗎啡,0
1034,毒品,1130311,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.8
1035,毒品,1130115,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1036,毒品,1130314,高雄市岡山區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),7.52
1037,毒品,1130306,嘉義縣朴子市,普通住宅(一、二層樓),    ,    ,1,安非他命,1.79
1038,毒品,1130331,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
1039,毒品,1130316,嘉義縣朴子市,汽車旅館,    ,    ,1,安非他命,0.65
1040,毒品,1130313,嘉義縣太保市,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,1.59
1041,毒品,1130204,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1041,毒品,1130204,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1042,毒品,1130122,臺北市北投區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1043,毒品,1130305,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,130.24
1043,毒品,1130305,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.66
1044,毒品,1130103,臺中市清水區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1045,毒品,1130307,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,28.68
1045,毒品,1130307,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,166.67
1046,毒品,1130117,桃園市大園區,公司(會社),    ,    ,4,安非他命,52635
1047,毒品,1130205,桃園市大園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1048,毒品,1130212,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
1049,毒品,1130320,高雄市大樹區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.59
1050,毒品,1130229,臺中市龍井區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.4
1050,毒品,1130229,臺中市龍井區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,5.3
1051,毒品,1130127,高雄市岡山區,透天厝,    ,    ,1,安非他命,0
1052,毒品,1130115,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1053,毒品,1130131,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1054,毒品,1130311,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.65
1055,毒品,1130311,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),7.58
1055,毒品,1130311,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),4054.2
1056,毒品,1130305,臺中市南區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",1
1057,毒品,1130225,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,36.42
1058,毒品,1130311,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,四氫大麻酚,12.63
1059,毒品,1130214,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.45
1059,毒品,1130214,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
1060,毒品,1130214,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1060,毒品,1130214,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1061,毒品,1130222,苗栗縣頭屋鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.44
1062,毒品,1130307,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,1.55
1063,毒品,1130308,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.84
1064,毒品,1130111,臺東縣大武鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1065,毒品,1130304,臺北市中山區,大廈(六層以上建築物),telegram,電腦網路,2,4-甲基甲基卡西酮(喵喵),1
1066,毒品,1130327,彰化縣二水鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1067,毒品,1130328,彰化縣田中鎮,商店行號,    ,    ,1,安非他命,0
1068,毒品,1130216,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.16
1069,毒品,1130326,臺中市豐原區,公寓(三至五層建築物),    ,    ,1,安非他命,0.46
1070,毒品,1130328,臺中市豐原區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1071,毒品,1130317,臺東縣鹿野鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.33
1072,毒品,1130106,澎湖縣馬公市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1073,毒品,1130305,雲林縣臺西鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.26
1074,毒品,1130117,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1075,毒品,1130127,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1076,毒品,1130313,新北市中和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,4-甲基甲基卡西酮(喵喵),57.1
1076,毒品,1130313,新北市中和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),2.1
1077,毒品,1130206,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.22
1077,毒品,1130206,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.99
1078,毒品,1130105,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1079,毒品,1130205,臺中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1080,毒品,1130313,屏東縣枋寮鄉,透天厝,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
1081,毒品,1130224,桃園市平鎮區,公路(省、縣、鄉、鎮道,其他,電腦網路,2,甲氧基甲基卡西酮Methoxymethcathinone,0.1
1082,毒品,1130303,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
1083,毒品,1130129,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1084,毒品,1130313,新北市三重區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,2.5
1085,毒品,1130304,臺中市南屯區,公路(省、縣、鄉、鎮道,telegram,電腦網路,1,卡西酮,59.3
1086,毒品,1130312,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.1
1087,毒品,1130313,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,大麻（大麻花及大麻葉）,0.41
1088,毒品,1130312,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,大麻（大麻花及大麻葉）,0
1089,毒品,1130312,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,大麻（大麻花及大麻葉）,1.7
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,卡西酮,1
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",1
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,K(愷)他命(含液態),2.63
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,卡西酮,1
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,卡西酮,1
1090,毒品,1130215,新北市汐止區,公寓(三至五層建築物),    ,    ,3,K(愷)他命(含液態),2.9
1091,毒品,1130302,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.32
1092,毒品,1130307,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,1
1093,毒品,1130313,基隆市暖暖區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,0.7
1094,毒品,1130224,新北市三峽區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.13
1095,毒品,1130316,桃園市桃園區,旅社飯店客棧,    ,    ,1,安非他命,0.3
1096,毒品,1130229,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1097,毒品,1130329,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,35
1098,毒品,1130319,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.88
1099,毒品,1130324,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.7
1100,毒品,1130314,彰化縣田尾鄉,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0.3
1100,毒品,1130314,彰化縣田尾鄉,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0.34
1101,毒品,1130119,高雄市林園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1102,毒品,1130316,高雄市大寮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,15.24
1103,毒品,1130313,嘉義市東區,普通住宅(一、二層樓),    ,    ,1,4-甲基甲基卡西酮(喵喵),0
1104,毒品,1130306,臺北市信義區,其他政府機構,    ,    ,1,大麻（大麻花及大麻葉）,0
1105,毒品,1130306,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1106,毒品,1130305,臺北市中正區,公寓(三至五層建築物),    ,    ,1,海洛因,0.34
1107,毒品,1130320,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,卡西酮,111.56
1108,毒品,1130201,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.1
1109,毒品,1130204,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,3.03
1110,毒品,1130111,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1111,毒品,1130107,臺南市善化區,產業道路,    ,    ,1,安非他命,0
1112,毒品,1130312,臺北市中山區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,9.66
1113,毒品,1130312,臺北市中山區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,22.9
1114,毒品,1130128,臺南市麻豆區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1115,毒品,1130208,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,17.1
1116,毒品,1130306,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.47
1117,毒品,1130304,高雄市岡山區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),33.78
1117,毒品,1130304,高雄市岡山區,大廈(六層以上建築物),    ,    ,1,安非他命,248.17
1117,毒品,1130304,高雄市岡山區,大廈(六層以上建築物),    ,    ,1,卡西酮,1255
1118,毒品,1130225,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.7
1119,毒品,1130310,新北市深坑區,公寓(三至五層建築物),    ,    ,1,安非他命,2
1120,毒品,1130117,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1121,毒品,1130319,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1122,毒品,1130312,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
1123,毒品,1130317,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
1124,毒品,1130120,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1125,毒品,1130318,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,2.8
1125,毒品,1130318,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,14.9
1125,毒品,1130318,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),48.6
1126,毒品,1130219,高雄市新興區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1127,毒品,1130201,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1128,毒品,1130308,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,1.77
1129,毒品,1130327,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.54
1130,毒品,1130314,新北市新莊區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,2.38
1131,毒品,1130312,臺北市大安區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,0.2
1132,毒品,1130317,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,36.74
1133,毒品,1130125,南投縣名間鄉,透天厝,    ,    ,1,海洛因,0
1134,毒品,1130313,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.12
1135,毒品,1130324,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1136,毒品,1130327,臺中市清水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
1136,毒品,1130327,臺中市清水區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1137,毒品,1130317,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1138,毒品,1130311,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),81.2
1138,毒品,1130311,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),21.88
1139,毒品,1130309,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.69
1140,毒品,1130202,苗栗縣苑裡鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1141,毒品,1130322,臺北市大安區,郵局,    ,    ,1,勞拉西泮,19.5
1142,毒品,1130312,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,128.28
1143,毒品,1130203,嘉義市西區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1144,毒品,1130310,嘉義市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.01
1144,毒品,1130310,嘉義市西區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1145,毒品,1130312,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,8.1
1146,毒品,1130108,高雄市鼓山區,田野,    ,    ,1,海洛因,5.36
1146,毒品,1130108,高雄市鼓山區,田野,    ,    ,1,安非他命,3.62
1147,毒品,1130206,彰化縣永靖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1148,毒品,1130320,臺北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,卡西酮,15.9
1149,毒品,1130307,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,汽車上,1,K(愷)他命(含液態),50.5
1150,毒品,1130306,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,機車上,1,大麻（大麻花及大麻葉）,38.88
1151,毒品,1130312,桃園市中壢區,公寓(三至五層建築物),    ,    ,2,4-甲基甲基卡西酮(喵喵),2.97
1152,毒品,1130317,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
1153,毒品,1130312,新北市新店區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,4.75
1154,毒品,1130308,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.37
1155,毒品,1130216,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,1
1156,毒品,1130304,桃園市八德區,大廈(六層以上建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),319
1156,毒品,1130304,桃園市八德區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),433.5
1156,毒品,1130304,桃園市八德區,大廈(六層以上建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),130
1156,毒品,1130304,桃園市八德區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),13
1156,毒品,1130304,桃園市八德區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,0
1157,毒品,1130123,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1157,毒品,1130123,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1158,毒品,1130305,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,去甲基愷他命(Norketamine),0
1159,毒品,1130324,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.87
1160,毒品,1130123,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1161,毒品,1130115,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1162,毒品,1130304,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
1162,毒品,1130304,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
1163,毒品,1130205,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.34
1164,毒品,1130330,南投縣竹山鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
1165,毒品,1130318,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),1.85
1165,毒品,1130318,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),2.88
1166,毒品,1130122,臺北市信義區,公寓(三至五層建築物),    ,    ,4,卡西酮,1
1166,毒品,1130122,臺北市信義區,公寓(三至五層建築物),    ,    ,4,卡西酮,1
1166,毒品,1130122,臺北市信義區,公寓(三至五層建築物),    ,    ,4,卡西酮,1
1166,毒品,1130122,臺北市信義區,公寓(三至五層建築物),    ,    ,4,卡西酮,1
1166,毒品,1130122,臺北市信義區,公寓(三至五層建築物),    ,    ,4,卡西酮,1
1167,毒品,1130119,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1168,毒品,1130101,臺北市信義區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,0
1169,毒品,1130318,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1170,毒品,1130304,臺中市神岡區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),30
1171,毒品,1130203,基隆市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.1
1171,毒品,1130203,基隆市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),50
1172,毒品,1130131,基隆市信義區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
1173,毒品,1130302,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,機車上,1,大麻（大麻花及大麻葉）,0.55
1174,毒品,1130206,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,137.1
1174,毒品,1130206,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,187.1
1174,毒品,1130206,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,37.41
1174,毒品,1130206,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,13.1
1175,毒品,1130312,臺中市龍井區,出租公寓（套房）,    ,    ,1,大麻（大麻花及大麻葉）,40.08
1176,毒品,1130215,基隆市中山區,公寓(三至五層建築物),    ,    ,1,海洛因,0
1176,毒品,1130215,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1177,毒品,1130312,新竹縣竹北市,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,3.56
1178,毒品,1130320,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.2
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,安非他命,18.6
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,安非他命,0.34
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,安非他命,0.34
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,海洛因,0.37
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,安非他命,0.64
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,安非他命,0.73
1179,毒品,1130304,新竹市香山區,鐵皮屋,    ,    ,5,海洛因,0.65
1180,毒品,1130218,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2
1181,毒品,1130207,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.25
1182,毒品,1130201,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1183,毒品,1130304,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.78
1184,毒品,1130308,桃園市大園區,機場,    ,    ,2,海洛因,2159.5
1185,毒品,1130312,臺中市清水區,透天厝,    ,    ,1,大麻（大麻花及大麻葉）,0.1
