no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
547,毒品,1110910,桃園市大園區,機場,    ,    ,1,安非他命,0.5
547,毒品,1110910,桃園市大園區,機場,    ,    ,1,安非他命,15.8
548,毒品,1110809,臺中市沙鹿區,透天厝,    ,    ,1,安非他命,0
549,毒品,1110811,臺中市清水區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
550,毒品,1110806,臺東縣臺東市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
551,毒品,1110728,新北市中和區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
552,毒品,1110913,新竹市香山區,汽車旅館,    ,    ,1,安非他命,4.12
553,毒品,1110702,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
554,毒品,1110811,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
555,毒品,1110921,宜蘭縣冬山鄉,空地(公、私用地),    ,    ,1,甲基安非他命,0.2
556,毒品,1110915,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,43.82
557,毒品,1110817,臺南市楠西區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
558,毒品,1110808,基隆市中正區,產業道路,    ,    ,1,安非他命,0.29
559,毒品,1110714,臺南市安南區,空地(公、私用地),    ,    ,1,安非他命,1.4
560,毒品,1110704,高雄市小港區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
561,毒品,1110802,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,二甲氧基安非他命(DMA),0
562,毒品,1110822,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,二甲氧基安非他命(DMA),0.38
563,毒品,1110929,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.39
564,毒品,1110718,雲林縣斗六市,公寓(三至五層建築物),    ,    ,1,安非他命,1.95
565,毒品,1110728,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
566,毒品,1110805,臺中市潭子區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
567,毒品,1110817,臺南市後壁區,高速公路,    ,    ,1,安非他命,0
568,毒品,1110714,嘉義縣大林鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
569,毒品,1110713,苗栗縣後龍鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
569,毒品,1110713,苗栗縣後龍鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
569,毒品,1110713,苗栗縣後龍鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
570,毒品,1110921,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
571,毒品,1110924,屏東縣新園鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.49
572,毒品,1110703,屏東縣東港鎮,公園,    ,    ,1,甲基安非他命,0
572,毒品,1110703,屏東縣東港鎮,公園,    ,    ,1,海洛因,0
573,毒品,1110719,屏東縣東港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
574,毒品,1110914,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,1.57
575,毒品,1110728,臺南市永康區,透天厝,    ,    ,1,安非他命,0
576,毒品,1110924,臺北市北投區,汽車旅館,    ,    ,1,安非他命,0
577,毒品,1110716,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,海洛因,3
577,毒品,1110716,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,0
578,毒品,1110831,桃園市桃園區,大廈(六層以上建築物),    ,    ,2,卡西酮,280
579,毒品,1110915,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
580,毒品,1110714,屏東縣枋寮鄉,出租公寓（套房）,    ,    ,1,安非他命,0
581,毒品,1110727,屏東縣春日鄉,空屋,    ,    ,1,安非他命,0
582,毒品,1110707,南投縣竹山鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
583,毒品,1110701,臺中市龍井區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
584,毒品,1110907,桃園市平鎮區,汽車旅館,    ,    ,1,安非他命,0.73
585,毒品,1110821,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
585,毒品,1110821,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
586,毒品,1110908,臺中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",23.31
587,毒品,1110806,屏東縣高樹鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
588,毒品,1110913,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,0
588,毒品,1110913,新北市三重區,大廈(六層以上建築物),    ,    ,1,海洛因,3.76
589,毒品,1110927,新北市林口區,大廈(六層以上建築物),Facebook,電腦網路,1,安非他命,2.58
590,毒品,1110807,臺中市大里區,透天厝,    ,    ,6,甲基安非他命,0
591,毒品,1110804,嘉義縣義竹鄉,農家住宅,    ,    ,1,海洛因,0
592,毒品,1110730,高雄市小港區,透天厝,    ,    ,2,安非他命,0
592,毒品,1110730,高雄市小港區,透天厝,    ,    ,2,鴉片(阿片),0
593,毒品,1110915,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
594,毒品,1110712,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
595,毒品,1110802,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
596,毒品,1110706,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
597,毒品,1110811,臺北市大安區,公寓(三至五層建築物),    ,    ,1,安非他命,2.33
598,毒品,1110831,臺東縣臺東市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.65
599,毒品,1110825,臺南市中西區,公寓(三至五層建築物),    ,    ,1,安非他命,291.63
600,毒品,1110927,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.39
601,毒品,1110819,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
602,毒品,1110725,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
603,毒品,1110807,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
604,毒品,1110801,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
605,毒品,1110712,臺南市安平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
606,毒品,1110913,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0.67
607,毒品,1110813,嘉義市西區,旅社飯店客棧,    ,    ,1,安非他命,0
608,毒品,1110816,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,100.83
608,毒品,1110816,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,22.67
609,毒品,1110829,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,27.5
609,毒品,1110829,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),1.7
610,毒品,1110816,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
610,毒品,1110816,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),110.23
611,毒品,1110810,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
612,毒品,1110923,桃園市龜山區,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,31.59
612,毒品,1110923,桃園市龜山區,普通住宅(一、二層樓),    ,    ,2,大麻（大麻花及大麻葉）,0.57
613,毒品,1110830,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
614,毒品,1110721,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,38.68
615,毒品,1110804,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
616,毒品,1110916,臺北市大同區,旅社飯店客棧,    ,房間（起居室）,4,安非他命,39.94
616,毒品,1110916,臺北市大同區,旅社飯店客棧,    ,房間（起居室）,4,海洛因,0.31
616,毒品,1110916,臺北市大同區,旅社飯店客棧,    ,房間（起居室）,4,大麻（大麻花及大麻葉）,0.06
617,毒品,1110910,新北市新店區,旅社飯店客棧,    ,    ,1,安非他命,1.14
618,毒品,1110909,新北市五股區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.2
619,毒品,1110820,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
620,毒品,1110928,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.17
621,毒品,1110713,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
622,毒品,1110714,新北市汐止區,普通住宅(一、二層樓),telegram,電腦網路,2,安非他命,2.8
623,毒品,1110710,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
624,毒品,1110919,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,6.61
625,毒品,1110904,臺中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
626,毒品,1110804,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
627,毒品,1110901,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
628,毒品,1110715,屏東縣萬巒鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
629,毒品,1110717,屏東縣內埔鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
630,毒品,1110731,高雄市鼓山區,汽車旅館,    ,    ,1,安非他命,0
631,毒品,1110722,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
632,毒品,1110915,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.96
632,毒品,1110915,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.89
633,毒品,1110903,高雄市三民區,大廈(六層以上建築物),    ,    ,1,安非他命,0
634,毒品,1110914,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),32.09
634,毒品,1110914,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,42.22
635,毒品,1110912,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,24.33
636,毒品,1110911,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.4
637,毒品,1110705,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
637,毒品,1110705,新北市土城區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
638,毒品,1110902,桃園市中壢區,普通住宅(一、二層樓),    ,汽車上,1,海洛因,4.66
638,毒品,1110902,桃園市中壢區,普通住宅(一、二層樓),    ,汽車上,1,安非他命,0
639,毒品,1110703,臺中市沙鹿區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
640,毒品,1110715,臺北市中山區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,0
641,毒品,1110723,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
642,毒品,1110822,彰化縣社頭鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
643,毒品,1110804,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
644,毒品,1110922,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
644,毒品,1110922,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,海洛因,0.25
645,毒品,1110922,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.73
645,毒品,1110922,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.66
646,毒品,1110910,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.8
647,毒品,1110908,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.3
648,毒品,1110910,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.75
649,毒品,1110826,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.15
650,毒品,1110902,高雄市小港區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,18.69
651,毒品,1110803,桃園市中壢區,公園,    ,公廁,1,安非他命,0
652,毒品,1110912,臺北市中山區,大廈(六層以上建築物),    ,    ,1,安非他命,0.05
653,毒品,1110925,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,10
653,毒品,1110925,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,10
654,毒品,1110821,雲林縣麥寮鄉,空地(公、私用地),    ,    ,1,安非他命,0
655,毒品,1110718,臺中市后里區,普通住宅(一、二層樓),    ,    ,1,安非他命,3
656,毒品,1110704,臺中市龍井區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
657,毒品,1110715,屏東縣潮州鎮,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
658,毒品,1110802,臺南市仁德區,老人殘障、安養中心(院,    ,    ,1,海洛因,0
659,毒品,1110819,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.65
660,毒品,1110905,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,12
660,毒品,1110905,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,670
661,毒品,1110806,屏東縣里港鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
662,毒品,1110901,臺中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.25
663,毒品,1110806,彰化縣田尾鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
664,毒品,1110916,臺南市善化區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.42
665,毒品,1110906,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,1
665,毒品,1110906,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.9
666,毒品,1110908,新北市三重區,旅社飯店客棧,    ,    ,1,甲基安非他命,0
667,毒品,1110706,臺中市梧棲區,透天厝,    ,    ,1,安非他命,0
668,毒品,1110916,新北市三重區,公路(省、縣、鄉、鎮道,Twitter,電腦網路,1,安非他命,2.9
669,毒品,1110715,屏東縣南州鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
670,毒品,1110921,新北市土城區,醫療院所(門診中心),    ,    ,1,安非他命,8.01
671,毒品,1110815,臺南市官田區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
672,毒品,1110923,新北市萬里區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.47
673,毒品,1110910,臺東縣臺東市,公園,    ,    ,1,安非他命,0
674,毒品,1110718,臺中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
675,毒品,1110902,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.31
676,毒品,1110717,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
677,毒品,1110813,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
678,毒品,1110815,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
679,毒品,1110802,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
680,毒品,1110928,高雄市三民區,出租公寓（套房）,    ,    ,1,安非他命,2.5
680,毒品,1110928,高雄市三民區,出租公寓（套房）,    ,    ,1,安非他命,0.3
680,毒品,1110928,高雄市三民區,出租公寓（套房）,    ,    ,1,安非他命,12
680,毒品,1110928,高雄市三民區,出租公寓（套房）,    ,    ,1,安非他命,1.9
681,毒品,1110911,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.7
682,毒品,1110707,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
683,毒品,1110905,桃園市龜山區,公路(省、縣、鄉、鎮道,WeChat微信,電腦網路,2,安非他命,0.1
683,毒品,1110905,桃園市龜山區,公路(省、縣、鄉、鎮道,WeChat微信,電腦網路,2,K(愷)他命(含液態),14.96
684,毒品,1110731,基隆市安樂區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
685,毒品,1110819,臺南市安南區,汽車旅館,    ,    ,1,安非他命,0.53
685,毒品,1110819,臺南市安南區,汽車旅館,    ,    ,1,卡西酮,38.49
686,毒品,1110902,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
687,毒品,1110717,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
688,毒品,1110921,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),9.9
689,毒品,1110930,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),16.92
690,毒品,1110813,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0
690,毒品,1110813,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
691,毒品,1110718,高雄市苓雅區,公寓(三至五層建築物),    ,    ,1,安非他命,0
692,毒品,1110729,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
693,毒品,1110802,臺南市新營區,便利商店,    ,    ,1,"3,4-亞甲基雙氧甲基卡西酮",0
694,毒品,1110905,新北市中和區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.4
694,毒品,1110905,新北市中和區,公寓(三至五層建築物),    ,    ,1,海洛因,78
695,毒品,1110809,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
695,毒品,1110809,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
696,毒品,1110729,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
696,毒品,1110729,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
697,毒品,1110912,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,9.09
698,毒品,1110706,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,房間（起居室）,1,嗎啡,0
699,毒品,1110929,苗栗縣後龍鎮,公路(省、縣、鄉、鎮道,    ,    ,3,大麻（大麻花及大麻葉）,49.2
700,毒品,1110715,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
701,毒品,1110729,宜蘭縣蘇澳鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
702,毒品,1110716,新北市三重區,商店行號,    ,    ,1,甲基安非他命,0
703,毒品,1110728,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
704,毒品,1110805,雲林縣北港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
705,毒品,1110709,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
706,毒品,1110905,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,0
707,毒品,1110704,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
708,毒品,1110803,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
709,毒品,1110805,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
710,毒品,1110926,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
711,毒品,1110810,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.22
712,毒品,1110822,高雄市三民區,大廈(六層以上建築物),    ,    ,1,安非他命,0
713,毒品,1110711,新北市三峽區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
714,毒品,1110705,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
715,毒品,1110802,臺南市新市區,公寓(三至五層建築物),    ,    ,1,海洛因,0
716,毒品,1110906,臺北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
717,毒品,1110709,嘉義縣中埔鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
717,毒品,1110709,嘉義縣中埔鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
718,毒品,1110821,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
719,毒品,1110804,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
720,毒品,1110905,基隆市中正區,產業道路,    ,    ,1,安非他命,0.36
721,毒品,1110914,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
722,毒品,1110717,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
722,毒品,1110717,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,安非他命,0
723,毒品,1110803,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
724,毒品,1110722,高雄市三民區,汽車旅館,    ,    ,2,安非他命,0
725,毒品,1110917,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),11.88
725,毒品,1110917,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),11.7
725,毒品,1110917,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),56.28
726,毒品,1110909,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,20.04
727,毒品,1110928,彰化縣埔鹽鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,0.5
727,毒品,1110928,彰化縣埔鹽鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,0
728,毒品,1110905,臺北市南港區,公寓(三至五層建築物),    ,    ,2,安非他命,3.2
729,毒品,1110731,臺北市大安區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
730,毒品,1110830,新北市新莊區,公寓(三至五層建築物),一般餐廳、飲食店,門口(出入口),1,安非他命,67
731,毒品,1110722,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.96
732,毒品,1110811,臺中市西屯區,汽車旅館,    ,    ,1,安非他命,0
733,毒品,1110913,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),8.67
734,毒品,1110713,臺中市北區,公寓(三至五層建築物),    ,    ,1,安非他命,0
734,毒品,1110713,臺中市北區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
735,毒品,1110829,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
736,毒品,1110731,臺南市大內區,透天厝,    ,    ,1,安非他命,0
737,毒品,1110823,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.25
738,毒品,1110705,屏東縣麟洛鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
739,毒品,1110905,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),41.5
739,毒品,1110905,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,239.59
740,毒品,1110807,臺中市太平區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
741,毒品,1110806,澎湖縣白沙鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
742,毒品,1110830,雲林縣麥寮鄉,空地(公、私用地),    ,    ,1,安非他命,0
743,毒品,1110728,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
744,毒品,1110909,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.89
744,毒品,1110909,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.24
744,毒品,1110909,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,1.04
745,毒品,1110911,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.43
746,毒品,1110719,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,甲基安非他命,0
747,毒品,1110805,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
748,毒品,1110711,臺南市官田區,寺廟、道觀、佛堂、神壇,    ,    ,1,海洛因,0
749,毒品,1110916,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0.87
750,毒品,1110904,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,海洛因,2.5
751,毒品,1110923,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.13
752,毒品,1110706,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,0
753,毒品,1110802,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
754,毒品,1110901,臺中市烏日區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,10.2
755,毒品,1110922,臺南市歸仁區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
756,毒品,1110908,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
757,毒品,1110908,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.03
758,毒品,1110722,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
759,毒品,1110810,新北市汐止區,公寓(三至五層建築物),    ,    ,1,海洛因,17.37
760,毒品,1110822,臺北市文山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
761,毒品,1110722,臺南市仁德區,透天厝,    ,    ,1,安非他命,0
762,毒品,1110831,苗栗縣苑裡鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
763,毒品,1110831,苗栗縣苑裡鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
763,毒品,1110831,苗栗縣苑裡鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
764,毒品,1110809,臺東縣卑南鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
765,毒品,1110713,臺中市南區,大廈(六層以上建築物),    ,    ,1,安非他命,0
766,毒品,1110701,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
767,毒品,1110903,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),12.8
767,毒品,1110903,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.3
768,毒品,1110704,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,汽車上,1,甲基安非他命,0
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",16.6
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0.5
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",51.7
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",3
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.7
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,4-甲基甲基卡西酮(喵喵),32.2
769,毒品,1110829,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",50.3
770,毒品,1110917,桃園市大溪區,高速公路,    ,    ,1,甲氧基甲基卡西酮Methoxymethcathinone,121.15
770,毒品,1110917,桃園市大溪區,高速公路,    ,    ,1,K(愷)他命(含液態),3.55
